Name,Age,Manipulation Capacity,Analitical Capacity,Computer Skills,Teamwork,Self Learning,Best Career
Person_738,40,8.36154035702194,8.288328564694647,3.2654316763744804,4.69641935733166,6.198280734093864,Materials Engineer
Person_739,54,7.515004162846878,7.635015002087695,3.556007186505207,6.661092794120482,5.088848204195213,Chemical Engineer
Person_740,59,8.019022492267638,7.847273488701533,4.601707498510114,4.358920462340307,6.118929390710759,Electrical Engineer
Person_741,51,8.187691520350645,8.284952371788918,4.32956899461513,5.436746209335441,7.709228133888125,Aerospace Engineer
Person_742,41,8.303726513609869,8.488425737549283,4.547078802386685,5.175926877052998,7.508534797644705,Aerospace Engineer
Person_743,36,6.604207042749113,7.844218419064631,3.2713309226668725,6.982759164488788,6.261823783948117,Chemical Engineer
Person_744,36,7.679891338496153,8.220590970854724,4.818630836236073,7.393618315392035,6.4730081529473775,Industrial Engineer
Person_745,28,6.245295076869814,8.934803980177096,8.360894792636232,4.105435263941059,6.039492987764099,Software Engineer
Person_746,27,5.601380224896013,6.133183854725529,6.694962905180695,6.162210988297726,5.331866456382473,Environmental Engineer
Person_747,51,7.195890582696009,9.057619735419685,6.915673046968443,6.086393004132766,7.291738311232324,Biomedical Engineer
Person_748,40,8.266904746155557,8.09651733760985,5.176314232601847,4.705397223898707,6.053825556681745,Electrical Engineer
Person_749,31,9.765990095140513,7.0253852676974144,3.770753172773736,5.959085872944181,7.749270561339216,Mechanical Engineer
Person_750,52,7.205769149482812,8.441855069879994,4.732095971808356,7.455979125432876,6.915281866527625,Industrial Engineer
Person_751,42,7.035904000248621,8.87517251596646,4.241729142883742,4.560797046664238,6.3578590219180615,Aerospace Engineer
Person_752,50,6.775100775919846,6.31648765339282,6.237159073654581,7.983036458743806,6.997553979941559,Environmental Engineer
Person_753,25,8.620649126228734,7.713172023038348,4.559757212151313,3.4332217934182356,7.014944269651808,Electrical Engineer
Person_754,47,6.4547128259422,6.206393749998487,5.733203554839578,7.41330434178481,6.040446916815786,Environmental Engineer
Person_755,52,7.730082804574079,7.7160837827351925,4.4301846601914106,3.2267912847729217,7.800786294341598,Electrical Engineer
Person_756,55,7.975473551994805,7.568724322684032,4.414083775867239,7.442456865403468,5.291134398472529,Industrial Engineer
Person_757,34,6.810303754941617,8.055485621633599,5.947246722600644,7.627691269857344,5.352596319047979,Industrial Engineer
Person_758,25,6.011350361960465,7.4974830661104015,3.8575753758111033,6.147108592477487,5.657116336072288,Chemical Engineer
Person_759,50,6.4468644523815595,6.174812225397744,6.509770076407238,6.40666491150073,5.256306639874557,Environmental Engineer
Person_760,31,6.470075599346048,8.704823657121288,4.492909612056401,6.119164231408135,5.271243826019137,Chemical Engineer
Person_761,25,7.635669331640033,8.233591739203906,5.510469969477295,6.666919312567472,6.836822122500778,Biomedical Engineer
Person_762,58,7.862026853570219,7.298735693515243,3.6301515524185684,5.709717343926687,5.019765148644186,Chemical Engineer
Person_763,32,8.1445453459088,8.627165386947471,3.1914066086962274,5.117211798245423,6.087160667357808,Aerospace Engineer
Person_764,57,7.6341840197983,8.429668410528349,4.722259229375934,4.804047385059201,7.432462442633501,Electrical Engineer
Person_765,41,7.201868475243286,8.473827900060016,4.882260074276346,4.676453564391418,5.0027061468934,Materials Engineer
Person_766,56,8.786901391976368,8.544359357911944,4.962375264477364,5.433431648465223,7.38951114514557,Mechanical Engineer
Person_767,27,8.629975104685549,8.753267233953448,3.866642462253254,6.211670728867415,7.223372005287596,Mechanical Engineer
Person_768,55,8.704849479588662,7.945876293673137,4.826389124087837,3.921971177473816,6.311482261121334,Electrical Engineer
Person_769,54,8.07995684317199,8.685993769797914,4.377764477287313,6.9601925308692785,7.84501922647617,Mechanical Engineer
Person_770,49,7.350839441920637,8.854713502493675,3.982973022039271,5.62360622546964,6.718843274341523,Materials Engineer
Person_771,49,7.470828641069134,7.512264788285742,4.4497695972632805,7.8012497022966,5.22055233124646,Industrial Engineer
Person_772,49,8.02260559813949,6.565911309152104,2.7835494078031338,6.539699364294089,6.461514354344807,Civil Engineer
Person_773,26,7.1348824315260355,8.248479018645732,3.3212764955507845,6.107927559134373,6.40996359903522,Chemical Engineer
Person_774,23,6.390374260067371,9.433636577071955,7.83378304329062,4.413182283046396,7.660989372891105,Software Engineer
Person_775,41,7.924044554625188,7.348494278508213,4.002642274616337,5.849357990719945,5.2284348103840514,Materials Engineer
Person_776,59,7.389334774496613,8.495250590653544,5.63589464577475,7.833526673367293,6.546893887993161,Industrial Engineer
Person_777,44,7.2323289169182035,8.748695140571622,4.746685485048373,4.863401118599983,7.1225431864995965,Aerospace Engineer
Person_778,55,7.820619109091732,8.859139109242186,3.8472020499472004,5.014812420344246,5.090977174432861,Chemical Engineer
Person_779,27,8.301454029614735,8.812942711069956,4.969844787019133,5.924243349715511,6.113162339500859,Materials Engineer
Person_780,31,8.023312566080634,6.1266640901251215,3.31680091705901,6.781208497119124,6.805312768252104,Civil Engineer
Person_781,22,5.469414918472699,9.002724972151093,7.005559612718124,5.1017896658226105,7.3600738702764295,Software Engineer
Person_782,37,7.5649754437037995,7.081472886473685,5.59887935147545,3.1808492018009185,6.156099367948889,Electrical Engineer
Person_783,30,7.8726664726851086,7.929850893581152,5.733257268500777,8.930255571339547,5.83610468894792,Industrial Engineer
Person_784,55,7.805203082720368,8.216873500247658,3.8706640784677617,4.761932922543339,5.303844411243308,Materials Engineer
Person_785,33,6.237684450823407,9.956919463631245,7.372346511461296,4.919443192315467,6.457336331558981,Software Engineer
Person_786,27,7.523937919061188,8.222552038578964,6.474183542941502,6.129828264126033,7.942087709557287,Biomedical Engineer
Person_787,36,6.224292584093131,6.067942593384872,6.517381261782383,6.990482785042083,5.786142772165891,Environmental Engineer
Person_788,44,5.026670559703433,6.422687600439382,5.872769591519662,7.902850108983111,6.822706411129793,Environmental Engineer
Person_789,25,6.007689683403619,8.1728547453264,8.995170767109954,4.735382251786291,6.591207468636035,Software Engineer
Person_790,27,8.097073063434808,8.111048623434453,3.4394652708116076,5.850550953198507,7.800500117188187,Mechanical Engineer
Person_791,50,6.3168083156828825,8.511375223908601,4.3606909074044236,8.809041909469737,5.535238018859692,Industrial Engineer
Person_792,33,5.662325264697026,8.100121473670423,8.013533882335201,5.85476573153801,6.598980286120873,Software Engineer
Person_793,23,5.1367680449518645,7.199858955638179,5.424310504448664,6.631887619904923,6.802267488121707,Environmental Engineer
Person_794,23,9.049308026524725,6.490958509134587,3.161278456472842,7.823249512500548,5.121868949274144,Civil Engineer
Person_795,25,7.7265282317359025,7.159241710936101,4.994742040156154,8.520522481030444,6.482619018094127,Industrial Engineer
Person_796,47,8.471138763771954,6.01406719082583,2.6789124562577493,6.3634503807056655,6.072939328902421,Civil Engineer
Person_797,58,8.048850654064756,6.571764470513035,3.800746164576667,7.752839334979973,5.426212778384144,Civil Engineer
Person_798,25,5.345102009404419,6.148888738913421,5.118841891919363,6.055055531820443,6.9605278906112265,Environmental Engineer
Person_799,55,6.377330526549374,7.352438865790171,4.145574227750194,6.185826616082173,5.634473472555722,Chemical Engineer
Person_800,54,8.755788373365112,7.997708391760845,3.290680459521414,6.278378860576872,6.22011112019337,Civil Engineer
Person_801,22,7.35270933342759,9.43055147715321,5.127162701503177,6.015422351468671,7.102502080532001,Biomedical Engineer
Person_802,46,6.338676980755146,8.106745923627184,8.72565209943069,4.478845211359659,7.330258293969999,Software Engineer
Person_803,43,8.039520951860116,7.426241526572458,3.365359907726322,7.655547223762131,5.486187629367965,Civil Engineer
Person_804,52,6.459433379026416,8.432300986467382,5.899427753600757,8.99910386747313,5.822749612697405,Industrial Engineer
Person_805,36,9.469547350341951,8.0372224413084,4.326020564921788,5.396626869643771,6.602121951916843,Mechanical Engineer
Person_806,27,6.198134791868936,7.271226844205593,6.646538179458182,6.930003945180292,6.1391343838897665,Environmental Engineer
Person_807,26,7.96339931914876,7.5846835991666,4.197345069477424,7.395256094535827,5.78572402122568,Industrial Engineer
Person_808,43,5.83604922292281,6.16612250776938,6.571389260504105,7.9354493933061265,5.620735753304019,Environmental Engineer
Person_809,31,7.677580063884789,9.179197394296787,6.473148279449676,5.357758856061615,7.416796466623593,Biomedical Engineer
Person_810,56,7.700842829342474,8.980034544832792,5.948013497000486,8.650370988309989,6.176120115994415,Industrial Engineer
Person_811,48,8.184502697553226,8.82216570804229,4.0964121337924055,5.4519723668502476,7.917810117229004,Mechanical Engineer
Person_812,45,6.846544311611738,8.542118531068652,3.402802124035369,6.901759861291993,6.632983011548969,Chemical Engineer
Person_813,32,9.049015259682381,7.014219330615289,2.7688724541227394,7.135387872135119,5.1842542527905975,Civil Engineer
Person_814,34,6.121314509893208,8.945343450869355,7.7142033648288155,5.542870557772817,6.096218481257189,Software Engineer
Person_815,25,7.306000493000451,7.2321299468398585,3.8096403027331665,6.860936578843951,6.949603386543735,Chemical Engineer
Person_816,33,8.921149758996023,6.01620581978405,2.3133020453781086,6.302728940574223,5.94272859903783,Civil Engineer
Person_817,57,7.50117628709641,7.968769063736557,4.067707455834625,5.931895239468418,6.086830939263864,Materials Engineer
Person_818,35,8.017856790886018,8.185501773380247,4.978930331318852,5.007946722890748,6.588040331728202,Aerospace Engineer
Person_819,37,7.927806141491878,9.591659025265958,5.0875987756560885,6.302395097362837,7.034154682951238,Biomedical Engineer
Person_820,50,7.130899086027679,7.2146894013564316,4.964018577551238,7.911776000146568,5.523383539417616,Industrial Engineer
Person_821,35,8.117982554607144,8.142305074712258,4.8622018884867355,4.77240519385482,7.316864821933859,Aerospace Engineer
Person_822,44,5.035418884523322,9.075136701788209,7.280223772028595,5.408069898205555,7.337004407707834,Software Engineer
Person_823,49,6.656651517231411,6.535059720293524,6.446041443341199,7.513096431669691,6.197402570394363,Environmental Engineer
Person_824,39,7.286481183164916,9.212595478895983,6.032940300122882,6.227783659801704,7.01806383148163,Biomedical Engineer
Person_825,23,7.30808902490845,8.534190454097423,5.385027063873095,5.990468765393275,7.616464065862011,Biomedical Engineer
Person_826,32,9.418454950912118,6.847045049843219,2.4333986506840377,6.24739867125163,5.988897362944812,Civil Engineer
Person_827,30,8.300631527944212,8.00627365999627,4.470264918140261,4.517432097749712,5.2000539693859364,Materials Engineer
Person_828,29,8.548966525622825,6.576462723161923,3.1906900162681433,7.986134226202896,5.348822562040237,Civil Engineer
Person_829,49,6.789650729392128,7.922757850835023,4.7510096662624335,8.460918450607492,6.169222570364815,Industrial Engineer
Person_830,50,8.237795533938082,8.057912547282552,3.943487783852361,4.595381732256055,6.232981809055057,Aerospace Engineer
Person_831,26,8.663194185730035,8.503668881410682,3.216937491055055,5.31561874865708,6.065380114552466,Aerospace Engineer
Person_832,54,6.3445335439448876,7.713417199140047,5.951003354950345,7.217572540583852,6.790796802480664,Environmental Engineer
Person_833,30,8.118539056786009,7.156900020862855,3.4905330455730494,4.981329759830071,6.923421404756662,Materials Engineer
Person_834,49,8.631540689345973,6.0476559290287275,2.7861225764325095,7.0115885824835775,6.598967167200246,Civil Engineer
Person_835,56,7.7120521848580434,9.224502894998864,6.9949653918616335,6.344312500970725,7.562543607646664,Biomedical Engineer
Person_836,31,8.03263798280652,8.910251432865978,5.339793652905016,3.2534507635714354,7.057356418803673,Electrical Engineer
Person_837,40,6.459095327593335,7.910920926738905,5.408551884507312,7.107462311176914,5.695195180118719,Environmental Engineer
Person_838,58,9.905098044400496,7.927641649674813,4.439510419098854,6.58850772619542,6.917520891195981,Mechanical Engineer
Person_839,23,7.942850742388237,7.7831889745328,4.346634320168646,3.68804590399464,7.083606143653105,Electrical Engineer
Person_840,49,5.525093898319414,7.186196971496112,5.528350334482274,7.385043520932268,5.70590503008733,Environmental Engineer
Person_841,43,9.333800853686501,7.919918490938838,2.1137439085346568,7.285651411920904,5.554835285572519,Civil Engineer
Person_842,31,8.337480536679134,9.73825585812449,3.817995241314761,4.798887014176389,7.381646061936463,Aerospace Engineer
Person_843,34,7.930550221679998,8.365345598454057,4.833846142598867,5.256015003665363,5.340905221560952,Chemical Engineer
Person_844,57,7.270009416169927,8.87712792538988,3.7656353766902173,4.7059139415119065,6.9101145402189275,Materials Engineer
Person_845,34,6.939992391741993,8.497584314246957,4.197959716254455,8.230199968621202,5.161439096639138,Industrial Engineer
Person_846,35,8.071592855755524,8.631861562966934,5.987903918597791,3.389259575804382,7.796645276758015,Electrical Engineer
Person_847,48,8.490415127264964,7.42252270007743,4.466686738000173,3.328003593836851,7.275219092981567,Electrical Engineer
Person_848,23,8.369608268221132,8.912565967962056,3.6272169394376466,5.885673158029048,7.001137132749326,Mechanical Engineer
Person_849,44,9.61574335175024,6.233792147477837,2.3249222920845956,6.921854645717937,5.8124486925174645,Civil Engineer
Person_850,41,5.359391331076334,6.068591398065969,6.048517578319372,6.134562724498257,6.351420636170911,Environmental Engineer
Person_851,28,8.998742820141574,8.007136535458587,4.623266905207761,4.3024951036196875,6.804542534046625,Aerospace Engineer
Person_852,47,9.389288032311685,8.57238713769853,4.455451299691574,5.087610299706841,7.208819173424331,Mechanical Engineer
Person_853,38,7.3562082838087495,7.185475592274767,4.589871088640898,7.259335248233419,5.238871322753896,Industrial Engineer
Person_854,39,9.27111959961555,7.692831373312938,3.3227412616656324,6.4288661217592615,6.918195566945913,Civil Engineer
Person_855,45,7.118906859763314,7.848989994412489,4.897070188327751,4.439054162373397,6.314088401818885,Electrical Engineer
Person_856,33,6.59659700979127,9.064213075942968,5.983660879895018,6.3885093086174125,7.552930805437885,Biomedical Engineer
Person_857,34,6.952844915682017,8.848244627809786,3.9866125729790123,5.496779529454058,6.653362913306669,Chemical Engineer
Person_858,41,7.655979763093271,8.288114892678493,5.524136164037877,7.189844339641132,6.1010223931475,Industrial Engineer
Person_859,59,7.500851637555554,8.122510603567653,5.974885853553485,3.887168005115617,6.650775624246249,Electrical Engineer
Person_860,24,8.854053539536041,9.699698384897259,4.8976493670749806,4.099781074075528,7.296640464776625,Aerospace Engineer
Person_861,32,9.932864383464276,6.78721280162076,2.3539343202456173,7.221675820622015,5.320431799895518,Civil Engineer
Person_862,54,8.470265920465838,7.288027362295178,4.053934057072319,3.6518367415236836,7.576854264485023,Electrical Engineer
Person_863,27,8.343109702699481,6.079726920211569,2.974368991796567,7.387322390692492,5.3071482264701135,Civil Engineer
Person_864,29,7.929871186207654,8.599751288547571,3.4978699615210695,4.613869284498992,6.2475065843516875,Materials Engineer
Person_865,42,6.6406232270975885,7.167354525062484,4.574032723170695,7.888014142840273,5.126316178097568,Industrial Engineer
Person_866,57,6.194033875133062,8.946105187558407,5.416063356046407,5.30502917677871,6.219061250921116,Biomedical Engineer
Person_867,23,6.0251744925428925,6.392114422628771,5.926212464219633,6.341553252476601,5.5195725148244446,Environmental Engineer
Person_868,59,6.237128006208305,8.604396250085815,5.022446567852442,5.2386523833275245,7.559858200546304,Biomedical Engineer
Person_869,53,7.057432466311483,8.57385439574879,4.28089924781771,4.469325283266772,6.490866532714331,Aerospace Engineer
Person_870,57,7.409662407764629,7.961690557333512,3.9790355826416524,4.388835258313346,6.23708327314238,Materials Engineer
Person_871,27,7.84577757597228,8.225055430593299,5.157768259740751,8.401907610363976,6.141201956819987,Industrial Engineer
Person_872,26,6.251313648875886,7.671056085354012,6.031621306661558,7.489406767528523,5.832737650050282,Environmental Engineer
Person_873,35,6.486451575382907,6.778443415770929,6.527354440428196,7.76396259644077,6.9019216101481975,Environmental Engineer
Person_874,25,5.735490944372398,6.0712885682581765,5.477632134860585,7.359587946362298,6.47977587802306,Environmental Engineer
Person_875,52,7.114758459480746,8.901103279149318,6.376494666952017,5.944963813389843,6.041352239550446,Biomedical Engineer
Person_876,56,7.345428729495865,9.236942929779511,3.780066466231411,5.618819016640006,6.4792369592861325,Aerospace Engineer
Person_877,22,6.1716034174348735,7.235556240094446,5.4652119455637065,7.749593322143371,5.2776077240618955,Industrial Engineer
Person_878,32,7.752230895965945,8.14854362690524,4.208303735127004,4.070053285980878,6.44354136748882,Materials Engineer
Person_879,51,6.99802723512989,8.681679382751678,5.388369110936939,6.343016388754259,7.788954077400945,Biomedical Engineer
Person_880,47,8.433956439526538,9.114513593923546,3.6380680253248707,4.052320521198764,6.831590208971713,Aerospace Engineer
Person_881,33,7.042577174248656,7.279740927757136,4.235609131818421,3.122336879403832,7.238197601943501,Electrical Engineer
Person_882,52,7.1507272341775865,7.689919521332808,3.1615266810227913,5.391354259021803,6.802710695862982,Materials Engineer
Person_883,46,5.949829033662869,7.135066003770499,5.742618710912325,7.268002375025315,5.272950073125969,Environmental Engineer
Person_884,52,8.202069015268288,7.664509477263533,3.2156345643483863,5.970557307664165,6.666499351351765,Materials Engineer
Person_885,34,7.986729359099549,8.425140729143669,5.921099550556977,6.840878988945377,6.6625340805776805,Biomedical Engineer
Person_886,25,6.634897182193759,7.678170046060808,6.968898435413717,6.767936276941477,5.4579342358912495,Environmental Engineer
Person_887,34,7.66074118233605,8.91316719908202,5.3009869967509005,3.234184388826657,6.649679292216311,Electrical Engineer
Person_888,40,9.713717192017587,7.774071928068004,3.3714641230662292,6.7119601037265495,6.728777040805156,Mechanical Engineer
Person_889,57,6.289120126063151,9.567334415466629,5.163957158880686,5.736157563041312,7.735439951096221,Biomedical Engineer
Person_890,44,6.6532151352033875,8.852807552405444,6.3676900228436395,5.369619476928648,7.099568820230873,Biomedical Engineer
Person_891,55,7.193738815098081,7.284970002222489,4.662396261983773,7.3819172976049785,5.1540554913191805,Industrial Engineer
Person_892,32,8.314243049274364,7.494142028356667,3.546518569320275,5.226648423125771,7.185266377025778,Mechanical Engineer
Person_893,52,9.137318510528116,7.864783836386779,3.7675894652205466,6.637149499485387,5.266053522303714,Civil Engineer
Person_894,30,7.472535932180989,9.595052560395082,4.7858076063326305,4.424987334783289,6.058410896023241,Aerospace Engineer
Person_895,40,8.667007871842365,6.076389006294644,2.6786060264418627,7.899632603389143,6.558270691666005,Civil Engineer
Person_896,42,9.760963040511928,7.506440186941924,3.011767891881096,7.480220277011094,5.485363966772362,Civil Engineer
Person_897,23,9.37742084961204,8.912084981419719,4.377436801875642,6.349083553889925,7.686109430820762,Mechanical Engineer
Person_898,43,7.488684792455594,8.544025520773436,4.433589777329232,5.278523741977464,6.707949012469488,Materials Engineer
Person_899,43,8.363962105793034,8.468008734444,3.944572347825547,5.901755238807784,6.225579039880868,Materials Engineer
Person_900,49,7.520756744563313,7.937416022295667,5.007201048638693,4.225475427926801,6.2795161073252785,Electrical Engineer
Person_901,37,8.981421039833963,8.993557966598404,4.113152298781868,6.197906859724934,7.103887312825885,Mechanical Engineer
Person_902,31,7.908150694666642,8.77627365842202,3.014696784836624,5.6559179003502,7.542181862887814,Aerospace Engineer
Person_903,36,5.770148231605075,7.5649608526643055,6.914929030864991,7.961958443427308,6.867990104200839,Environmental Engineer
Person_904,39,7.991999032200059,7.045235592398211,5.776881677011603,8.614304813951446,5.454341796680716,Industrial Engineer
Person_905,46,7.596097035011922,8.864691219378338,5.9961118691194235,6.643059790438732,6.667000421838059,Biomedical Engineer
Person_906,52,7.34324945803602,8.83323455296506,5.282930679467674,6.737109624777791,6.234833230020382,Biomedical Engineer
Person_907,48,6.343468123189671,9.718143333712149,8.636779504782513,4.844549360394982,7.657859398707302,Software Engineer
Person_908,27,5.3198684781313474,6.0879143361965475,6.051818026738266,6.17955251204421,6.675110563450671,Environmental Engineer
Person_909,52,8.906587973418787,7.799989543485671,3.773123267266583,7.192585981911373,6.7327687656934705,Civil Engineer
Person_910,44,6.737475330327265,8.681667850529907,6.808788537249552,6.1762666895542795,6.6893395806620966,Biomedical Engineer
Person_911,38,7.265341321803058,7.452002675601768,5.638334384637938,3.0326395788229643,6.768962788497444,Electrical Engineer
Person_912,42,5.038348195496484,9.961558925051444,8.439246546820458,4.3733739241720295,6.947320945346742,Software Engineer
Person_913,58,6.644512107014454,7.569375338113946,6.616425309261362,6.457029657175793,5.403299813343596,Environmental Engineer
Person_914,41,7.329625812048581,9.482244392721748,5.956437678407091,5.205733623016849,7.739567153317854,Biomedical Engineer
Person_915,53,7.470076485227499,8.594144513286404,4.102709588754014,6.651355123425753,5.144605973905603,Chemical Engineer
Person_916,40,6.3893633589509475,9.629792100077564,8.336281287330998,5.0890604403581055,6.866653569689144,Software Engineer
Person_917,35,7.511604220557359,8.935798815963116,5.7511454176916335,8.155702600222371,5.999013652422443,Industrial Engineer
Person_918,48,7.39086265540725,8.88011909675632,5.097485382584718,8.03236708892072,5.002839284012782,Industrial Engineer
Person_919,23,7.1865946526214675,8.624852251245166,3.453218754541645,5.1723096039403025,5.709022922873296,Materials Engineer
Person_920,23,9.978410869847243,8.531909660793401,4.389297362429406,5.703653291723493,7.441650890049294,Mechanical Engineer
Person_921,35,6.802767962686899,6.511646466362353,6.1653132162832325,7.931893408629492,6.290875302038755,Environmental Engineer
Person_922,41,9.348757615787386,8.386485219782557,4.39170718668821,6.616783859980185,6.6548768427683775,Mechanical Engineer
Person_923,41,6.942084944176864,8.876117295771436,5.790887221217954,8.41888178760072,6.978166813662941,Industrial Engineer
Person_924,36,5.007945333731642,8.590854282108372,8.051244411544827,4.075489926492759,6.798015639006206,Software Engineer
Person_925,59,7.917309976043887,8.406627481137253,4.151391322969726,6.207019344765318,5.996124188492609,Chemical Engineer
Person_926,31,9.251822732839965,7.881082205229204,3.3110456099838315,6.294441667455679,7.0871418809295905,Mechanical Engineer
Person_927,39,8.996126338995756,9.609853849204967,4.982522888750298,5.619571834517848,7.253419055505885,Aerospace Engineer
Person_928,30,8.678191950119952,7.211995954923654,3.8044957226934315,5.895301215708984,6.347389108812074,Materials Engineer
Person_929,39,6.534045418744585,8.239825271807327,5.221957481963843,8.25376452920588,6.805814804946294,Industrial Engineer
Person_930,32,6.680216498130752,8.106819129894367,3.5890351269567855,6.5886813290589705,5.6132873397435095,Chemical Engineer
Person_931,32,5.38174250960331,8.550778451278815,7.087644299636965,4.131503920032135,6.590090789509672,Software Engineer
Person_932,37,5.049821843390776,7.047466107552128,5.655687584294509,6.05949823830275,6.055033436643848,Environmental Engineer
Person_933,32,8.802153909317322,7.839174912563221,5.576128320162766,4.138260638930182,7.677495095684731,Electrical Engineer
Person_934,40,6.441218791167376,7.566364469622698,6.702254780007785,7.637198430449468,5.734107178498315,Environmental Engineer
Person_935,56,9.941779384223814,7.418769801731657,3.8242915007931915,6.757513255345925,5.2080375995889305,Civil Engineer
Person_936,35,7.417519351004778,8.358850114129512,5.458690831313767,6.914433834028824,7.514972526764763,Biomedical Engineer
Person_937,22,8.62340170555305,7.268778905858504,2.154355633765025,6.848970723310456,5.580375559210149,Civil Engineer
Person_938,39,8.55496867015269,8.98748899409056,3.7257434664998987,4.553119447415748,6.292589457367919,Materials Engineer
Person_939,32,8.983215136505404,8.049154575621554,3.716407075531062,4.551011139520599,7.169733232693577,Aerospace Engineer
Person_940,23,6.5968237754534815,8.894020504716433,6.548456848277918,5.530434614184321,6.297481111122298,Biomedical Engineer
Person_941,31,7.953346290058683,8.08592246752483,3.0478148602182187,5.581084396844595,5.94635160222905,Materials Engineer
Person_942,28,7.162296181115732,7.340810564378982,3.9134211135406964,5.905036504920752,5.645950770104223,Materials Engineer
Person_943,43,7.1743158319266636,7.90700818657475,5.217894825712223,7.772212562253433,6.946512677311213,Industrial Engineer
Person_944,50,6.433061347633591,8.883375614573938,5.411264647238546,7.607605731103878,5.302554346182207,Industrial Engineer
Person_945,33,7.994201151280539,8.184418596838073,4.134096624518751,5.0330463097616684,6.034641480974029,Materials Engineer
Person_946,27,7.81022121291205,9.096810790918644,6.343248729083817,5.487706120397868,6.207822798786555,Biomedical Engineer
Person_947,23,8.18242888603643,8.515800216355256,3.2530181741643323,4.472829178920405,7.538462721729199,Aerospace Engineer
Person_948,29,8.719634260901227,8.06308680788125,4.500840261676169,5.012618217241215,6.048589013210702,Materials Engineer
Person_949,55,5.699556284259071,8.795147423022266,7.883226889581965,5.700607018628596,6.915829072827479,Software Engineer
Person_950,43,6.130339512265671,7.162417755709381,5.585200069312528,7.540287627551952,5.493077324920338,Environmental Engineer
Person_951,44,8.179501815483887,8.83005077003118,4.2568976005115715,5.8850056313977515,5.947354700563303,Materials Engineer
Person_952,50,8.819739631953176,8.115340510281525,4.253074759822495,4.1924825758731625,6.432093819512015,Materials Engineer
Person_953,49,8.12618859388364,7.658217566481214,3.962956622091057,4.717546751261306,5.925626692056463,Materials Engineer
Person_954,38,6.572915278799292,8.831099540136666,5.103205766468807,6.841324021098164,7.255653506861401,Biomedical Engineer
Person_955,48,6.865199929102542,8.54100821321274,3.029948060812483,5.511978275079293,6.1282630913166365,Chemical Engineer
Person_956,59,8.43392377189281,7.0515546747903715,4.175612252071432,3.982514805310443,7.83142729336579,Electrical Engineer
Person_957,43,7.095758882024026,9.531361744383739,4.5146343159340185,4.025693788500477,7.730083998287446,Aerospace Engineer
Person_958,48,5.70479847808747,9.93188282314675,8.995872130531213,5.825264622298479,6.327395839402648,Software Engineer
Person_959,23,7.412895054254955,8.422580352537356,4.761167376502085,7.453910003591113,6.773147658741858,Industrial Engineer
Person_960,56,8.245599439196718,8.581723721058413,4.097774514759417,4.6442501621541705,6.1150611420015695,Materials Engineer
Person_961,57,5.550803188462351,8.992453600029297,7.915680327242197,4.1446864042269445,7.274463115985868,Software Engineer
Person_962,27,7.524620652094316,8.884582020087857,4.369312904808005,5.871298422374233,5.725945942287847,Chemical Engineer
Person_963,54,7.648307363918583,8.805047189174216,4.502463977410302,7.380777534837516,6.556267942316573,Industrial Engineer
Person_964,52,7.38563302913528,9.080246236270709,6.157503652607386,5.77648954133505,7.173528421644022,Biomedical Engineer
Person_965,36,8.073016143522915,8.873951186443174,4.463526487566631,4.683696097993662,5.224264095911303,Materials Engineer
Person_966,39,6.514091955873544,8.638804424523132,4.027814870562359,6.67624608901504,6.189086767108368,Chemical Engineer
Person_967,57,7.6201321673685944,7.960491374592075,4.784437482722572,5.973475668795478,5.548400860906696,Materials Engineer
Person_968,58,7.59104405058973,7.713596287437291,4.465195637123906,7.539576775895151,5.98823573467516,Industrial Engineer
Person_969,56,7.364907442556867,9.80201294178891,4.348862128923644,5.1800573330588975,7.842264284626587,Aerospace Engineer
Person_970,47,8.12255820263205,7.42034581981299,5.457768961781522,4.234366202553055,6.9499393877549736,Electrical Engineer
Person_971,27,7.860394179571513,7.614805944469515,5.485327492777433,8.828575217426085,5.7105961725117655,Industrial Engineer
Person_972,57,8.610974840825774,8.810744184914192,4.652741024434766,6.766994860746561,6.270844429821701,Mechanical Engineer
Person_973,57,8.5637849312356,7.079744626604295,4.255369087647701,5.694754127192858,5.9077616465941105,Materials Engineer
Person_974,41,7.153640912042427,9.878636870206623,4.977429566911725,5.90875629220571,6.573543465297673,Aerospace Engineer
Person_975,34,7.062207950887071,8.797234554273638,6.620718591572855,5.989819784976396,6.996314368794278,Biomedical Engineer
Person_976,27,7.738273690420681,7.998874937432143,3.14197284900756,5.811906038499527,5.612856970320338,Materials Engineer
Person_977,22,8.984947248488039,6.827595810196283,2.170910907493644,6.573905594635047,5.8996961483204,Civil Engineer
Person_978,24,7.650009883102093,7.5015416805529185,4.609178742898612,4.018696868430428,6.351547888568121,Electrical Engineer
Person_979,53,7.963670240251706,8.558003748547772,3.144376114575424,4.716682929397194,6.151531168144537,Materials Engineer
Person_980,25,8.785117941080285,7.592819406068514,5.363944330721844,3.950256490522486,6.404853892006896,Electrical Engineer
Person_981,29,6.7094951810559955,8.090714912278452,7.797803894388657,4.472446593581067,7.493297428069558,Software Engineer
Person_982,51,8.712159275492038,7.10168213706927,4.355476470861673,6.16543716821935,7.87017820645652,Mechanical Engineer
Person_983,59,8.390427531795936,8.82426366645395,4.769974804532293,3.4502142770552906,6.483533622736307,Electrical Engineer
